text,Optimistic,Pessimistic,Sad,Surprise
مش #زعلان والله بس حاسس بخيبه #امل من ناس كتير #حواليه  (مزح)   (قلب_مجروح)   (موافق) ,0,1,1,0
اعرف الشعور الله يبعد عني وعند الم الخذلان,0,0,1,0
كنت أحسبك لجروحي الماضيه علاج وأثرك هديت الجوف جرح قتلني #للأسف,0,0,1,0
اعمق واتعب انواع الضيقة النفسية هي اللي تتعايش معاها لانها تقتل الروح ببطء شديد واللي يزيد تعبها إن علاجك قدامك لاكن ايديك مربوطة,0,0,1,0
في #القلب #قلق لا يسكنه إلا الفرار إلى #الله اللهم اجعل سعادة قلوبنا في معرفتك وحبك والقرب منك,0,0,1,0
صحيح اخوي جايه واحد فيه مرض نفسي والسبب إفراطه بالتدخين الله يجيرنا بس كويس ارتفع سعره وياليت يرفعونه زي سعر الذهب,0,1,1,0
#الفرحه_انك\nأشوف وطن عربي إسلامي واحد\nونخلص من العار الذي لحق أمتنا,1,0,1,0
اللهم سعادة تبسط أجنحتها للمحزونين وراحة يتدثر بها مرضى المسلمين ورحمة تتغشى موتى المسلمين وأمانا ينعم به المستضعفين مناوتوفيقا يظلنا  two_(قلب)s ,1,0,0,0
وأنت في الحقيقة ليس الا انسان متقرفص في غرفتك بائس هلع ترتدي نظارتك تحمل كتابك وتناول الشاورما يسبب يقلب كبدك ومعدتك,0,1,1,0
السعادة بالنسبة لي الصلاة و رضا الله راحه البال الطمأنينة الصحة الكتب العطاء السلام الداخلي الكتابة  two_(قلب)s ,1,0,0,0
@AMosa3ed ايه ده طب هنحضر خطوبتك امتى طيب انا عاوز ارقص  smiling_face_with_(قلب)-eyes  (فرح)  face_with_tears_of_joy ,1,0,0,0
♡ ♡ ربي كلما فكرت بكتمان حزني أرعبني قولك الكريم ؛ “وابيضت عيناه من الحزن فهو كظيم”,1,1,1,0
اتركوا في كل طريق تمرون به حديث لطيف #دعاء أو ذكر لله #إبتسامة جميلة إماطة أذى ؛ أثر جميل دعوا الأماكن تشهد لكم,1,0,0,0
متفكريش كتيرر وقولي يارب #فرحة رمضان  (فرح)  + فرحة النجاح  red_(قلب)  + فرحة العيد  OK_hand  #أتمناها ل كل من قال #آميين,1,0,0,0
انا حزين و ما أخفي عليك حزني وأنت داري إن غيابك أول اسبابه,0,0,1,0
فقط يحدث هذا في الحديدة انعدام الأمن الغذائي والأمن الكهربائي والكوليرا المفزعة التي ارهقت الفقراء رحمك ربي,0,0,1,0
نغزات القلب وقت الغيره وجع يهلك حرفييا  (قلب) ️,0,0,1,0
اللهم إني استودعتك حياتي ويومي وراحتي وسعادتي وتوفيقي وارتياحي وكل شي أحبه قلبي فاحفظه بحفظك وأسعدني به يارب العالمين (بريق)  red_(قلب) ️,1,0,0,0
للحين محزنه على اللي صار,0,0,1,0
@ayagoudaa انتكة اية و زفت ايه دة انتة صعقتونى برد فعلكو و الله  (قلب_مجروح)  (ضحك مزح)  (ضحك مزح)  (ضحك مزح)  (ضحك مزح)  (ضحك مزح) ,0,1,1,0
@ivpcy والله للحين منصدمه ومرتاعه؟ (بكاء)  (بكاء)  (بكاء) ,0,0,1,1
كم هو موجع تعب الروح من تلك التنهيدة الحارة التي تصعد من أعمق أعماق القلب حين نتذكر شخصا احببته,0,0,1,0
وكم كان ذعري عندما أشرق الضحى علي وإذ فتشت ما أنا حاطبه وإذ أسفر الوجه الذي بت هائما به فرمتني بالدواهي عواقبه #حسرة,0,0,1,0
من شهر تقريبا حياة كل ما تشوفني انا وامها لوحدنا تفتح دراعها وتحضنا مع بعض وتطبطب علينا اوفر دوز سعادة وانشكاح ومش عارف اتعلمت ده فين,1,0,0,0
مايحزن ويجعلنا في حيرة أن من تربوا فوق تراب هذا البلد واكلوا من خيراته هم من يحاربونه الان قبحهم الله باعوا الوطن بالدولارات,0,0,1,0
حتى الفرح إنه ليس فرحا ولكنه فرار واحتماء من الكآبة وفقد لها | القصيمي,0,1,1,0
اللي يطبخون في قدر الضغط ياقو قلوبكم  (حزين مصدوم) ️  (قلب_مجروح)  ياخي شكله لحاله رعب,0,1,1,0
ذات يوم كنت اريد إخبارك بإن الجميع خذلني وبأني اصبحت اخاف الجميع الا انت ولكنك خذلتني قبل ان اخبرك ذلك (حزين مصدوم) ️  (قلب_مجروح)  #عبارات #خذلان #حزن,0,0,1,0
حلو اللي يضحك احلى من اللي يبكي,1,0,0,0
الحمدلله أنه المحفظه ضاعت النهارده ومنزلتش أسمع الماتش عشان مش ناقصة كآبة والله منتخب زبالة ونادي زبالة وأي حاجة متعلقة بمصر بقت زبالة,0,1,1,0
6 ساعات ويدخل ميسي عامه ال30 #حسرة,0,1,1,0
"شئ محبط جدا ان مستوى الرعب يكون بالسذاجة دي، وحاجة تقلق بصراحة لأن كده مهمتي بقت شبه مستحيلة  (ضحك مزح) ",0,1,1,0
حلمت إنى قاعد مع رونالدو ف حوار وبسأله هيسيب الريال ويمشى قالى لاء  (ضحك مزح)   (ضحك مزح)   oncoming_fist  يارب يطلع كابوس ويكون فعلا هيمشى ويرجع مانشستر يونايتد تانى  (ضحك مزح)   (قلب_مجروح) ,1,0,0,0
تخويف الناس من حد الردة ليبقوا فالدين اكراه واجبار وان كان دينك يجبر الناس عليه فهو ليس دين حرية ولا رحمة هل هو كذلك,0,1,0,0
شعور ارتجاف القلب بين الحزن والرغبة بعدم إضاعة الأيام الجميلة مزعج,0,0,1,0
@careless_83 تستعين بناس تعيش على عقلية القرون البائدة.  ناس همها تأكل وتسرق وش تتوقع يعني اكيد الجمود والتراجع لا يوجد حل وسط,0,1,0,0
أشعر بأسى حقيقي إذا آذيت أحد بحزني وتخبطي وأصير ودي أتجنب اللي أحبهم في هالأوقات,0,1,1,0
عاهدي نفسك أن تكوني أقوى من أن يعكر شيء راحة بالك وأن تكوني أوعى من أن تغضبي وأنبل من أن تقلقي وأقوى من أن تخافي  blossom   blossom ,1,0,0,0
دموع تداعب أجفاني وشوق يعيد إلي ذكريات الماضي آهات تتصاعد مع أنفاسي عندما أحن إلى البيت القديم,0,0,1,0
اه يابنت الكلب يا #سعاد يا #نكدية خلي لؤي ومدحت جمبك بقا الفترة الجاية  rolling_on_the_floor_(ضحك)ing  rolling_on_the_floor_(ضحك)ing  - يشعر بخيبة الأمل,0,0,1,0
أريد أن أنسى وأمضي بعمري لكن هناك ندبات جروحي تذكرني بكل الم ووجع فتعود الذكرى وقد صاحبتها الدموع  (حزين مخيب)   (قلب) ️,0,0,1,0
ابتسم ترى العمر تحصيل حاصل كن سعيد اكثر تكون اكثر وسامه السلام أسهل أساليب التواصل وأجمل أنواع السلام الإبتسامه  musical_notes   musical_note   musical_notes ,1,0,0,0
@ramazika وين يا حسرة!! سنوات اتغزل بالآيس كريم وماحدا ذكرني بعزومة كون واحد,0,0,1,0
من بعد مشوفت صورة الونش وانا مرعوب والله ربنا يستر علي باقي العماير المجاورة لأن الناس دي فعليآ بالشكل دة مش مقدرة حجم الكارثة نهائي,0,1,0,0
الخوف من الاسلام والتضييق عليه بات امرا لا يطاق #د_ذاكر_نائيك_ليس_إرهابيا #كلنا_ذاكر_نائيك #zakir_naik #iamzakir #Isupportzakir,0,0,1,0
انت عارف ان الحزن يرحل ويمشي بسجدة والبهجة والفرح تأتى بدعوة  (موافق) ,1,0,0,0
مسكين ما يدري انهم اقلية ببلادهم وجزرهم محتلة مرض #فوبيا_الاخوان لعب فيهم لعب عساهم الفقر ويرجعون العشة,0,0,1,0
@Zeyad_jehani والله العضيم قبل شوي انكسرت شاشه جوالي  (بكاء)  يارب افوز فيه واذا مافزت بشري,0,0,1,0
منين يجي الخير يا حسرة  (ضحك مزح)   (ضحك مزح) ,0,1,1,0
#ريال_مدريد_يوفنتوس لا جديد كبير العالم يحقق ١٢  (فرح)  مبروك للملوك كان هناك واحد فرحان بالهداف قبل المباراة ولاكن الدون التهم كل شي  (فرح) ,0,1,0,0
#فراقك_سبب_لي حزن والم لم ولن انساها مادمت على قيد الحياة #عبدالرحمن_الجارد #اخوي #غرد_بالخير #غرد_بذكر_الله,0,0,1,0
مئات المليارات التي دفعتها السعوديه لترامب هي شراء بوليصة تأمين على الكرسي ومايحصل على قطر هو عدم تجديد تلك البوليصه #ضحك على سلاتيح الخليح,0,1,0,0
لا تقترب من إمرأة فرّطت بشعرها الطويل على سبيل التغيير! ..\n  (غضب) ,0,1,0,0
#إنذار لكل دولة عربية إللى هيبيع مصر هيندم ندم السنين الغلط لحظة والندم سنين,0,1,0,0
على كثر #حزني تماديت م لنت مديت لك هجري ولاني ب راجع كل البشر من طين إلا أنا ؛ كنت مخلوق من طين #و حنين و #مواجع #عتب_شمري,0,1,1,0
الله يمحط النفسيات حتى وحنا نضحك وننكت يقولون ان الشخص الفكاهي مكتئب واكثر الناس حزنا انا سعيده طيب اكذب غصب النكد الله ينكد عليكم,0,0,1,0
انتي #جنة في حد ذاتك انتي ذاتك شئ كبير انتي وسط الحزن #فرحة انتي وسط الشر #خير,1,0,0,0
الاصعب هي #دموع لا تستطيع ان تحدد هي دموع #اشتياق ام دموع #جرح لا يشفي  (قلب_مجروح)   (قلب_مجروح) ,0,1,1,0
فيه #زعل جواياا #مدفون  (خوف)  مهما #فرحت مش #بيروح  (قلب_مجروح)   raised_back_of_hand ,0,1,1,0
#مهما كتبنا من كلمات ومهما نثرنا من #حروف على طرقات ما بفسروا كلمة #آآه تخرج من #جوى_قلبك عجب هي قهر الا #حقد الا #دمعة آسى الا #موجوع  (حزين مخيب) ,0,0,1,0
#بهجة_أمل ١٢٦ شكرا لله لأني أقدر انام بكل راحة و سلام و بدون أي تعب شكرا لله شكرا لله  two_(قلب)s  شكرا لله بحب عميق و امتناان أعمق,1,0,0,0
اللى هو طب انتى بعتاهولى ليه والله مسكت نفسى بالعافيه عشان ماردش عليها معرفش جابت الاصرار والعشم دا منين  (غضب) ,0,0,0,1
"صدق إني جبانة ، بس قلت شيء من نقاطي السودااء الغبية أحس قلبي يرتجف و لا قادرة أفكر بشكل طبيعي",0,0,1,0
جيلنا اتحشر بين جيلين؛ جيل خاضع لكل حاجة وجيل خايف يكون زيهم وعايز يتمرد على كل حاجة,0,1,1,0
انسدل الستار ع قصة يوسف عليه الصلاة والسلام وهو فرحان جذلان بعطايا الكريم المنان,1,0,0,0
"عاد من بعد ذاك اليوم صار فيني #وسواس_إختباري ، يعني أراجع الوقت أكثر من مذاكرتي للمادة. صدمة تفويت اختبار ما يعرفها الا اللي ذاقها.",0,1,1,0
