text,sentiment_id,Sad,Surprise,Optimistic,Pessimistic,Thankful,Empathetic,Anxious,Annoyed,Denial,Official,Joking
لو اجتمعو ع ان يضروك بشيء لن يضروك الا بشيء قد كتبه الله لك 😍 #اطمئنان,NA,0,0,1,0,0,0,0,0,0,0,0
#عوده_اخطر_معلمين_في_العالم\nوعليكم السلام ايوه صباح الانشكاح,NA,0,0,1,0,0,0,0,0,0,0,0
#ﺎلكبرياء ؛ ﺎن تبتسم وبداخلك #عزاء,NA,1,0,1,0,0,0,0,0,0,0,0
يقولون ابحث عن فضولي الحقيقة ابحث عن مجنس في اي مشكلة #شجار_الرفاع,NA,0,0,0,1,0,0,0,0,0,0,0
#السعادة كن مع الله ولا تحسد أحدا ولا تحقد وعش ببساطة مهما علا شأنك توقع خيرا مهما كثر البلاء وتعلم العطاء ولا تنتظر الرد,NA,0,0,1,0,0,0,0,0,0,0,0
انا قايمه علي كابوس ابن جزمه و كذا يوم كوابيس كوابيس ؛ و قلبي واجعني و فيه اضطراب 😣 😣 بكره الكوابيس بكرهها 😖 😨,NA,1,0,0,1,0,0,0,0,0,0,0
#غرابييب_سود\nلم أتابعه لكن أرى الكثير ناقمين عليه .. ودي أتابعه على شان أنقده .. عمومًا أنا لا أثق في mbc.,NA,0,0,0,1,0,0,0,0,0,0,0
بينما نحن مطحونين في حر القاهره ونيلها وزحمتها غيرنا بيلهو ع البحر وبيصنع المجد وبيشمم فخاده هوا,NA,1,0,0,1,0,0,0,0,0,0,0
المشكله عندي فطور رياجيل بس انا اذا صار عندي شغل يجيني قلق والنوم مايجيني مدري وش السواه 😬,NA,1,0,0,0,0,0,0,0,0,0,0
#ياجدعان انا مش عاوز حد يزعل #مني وانا مش #زعلان من اي حد مهم كان الاامر,NA,0,0,1,0,0,0,0,0,0,0,0
"صارلي شي مية سنة مشلوحه بهالدكان ، ضجرت مني الحيطان و مستحيه تقول\n*القعدة في الاوضة بين الكتب و الملازم*",NA,1,0,0,1,0,0,0,0,0,0,0
"يعنى عمارة الأزاريطة دى مصيبة و كارثة و ناس دلوقتى قاعدة فى الشارع متشردة، مش مجال للسف نهائى و الله بقينا شعب جبلات فشخ",NA,1,0,0,0,0,0,0,0,0,0,0
يتم صرف المليارات ع كره فارغةتركل بالرجل ويثورون غضبا لها ولايهمهم من نام في بلادهم جائع ويتفاخرون بقهر النساء انه الموقع الجغرافي الملعون,NA,1,0,0,1,0,0,0,0,0,0,0
@ahmed_kamal98 الخير ف اللي ربنا كاتبه يا احمد 😄,NA,0,0,1,0,0,0,0,0,0,0,0
الناس مبقاش في قلبها رحمه ولا انسانية يعني ايه واحد يخبط واحد علي البحر يروح مكمل عليه و ماشي وسايبه هو ده انسان ؟! بجد ربنا ينتقم منه,NA,1,0,0,0,0,0,0,0,0,0,0
لما أتكلم مع حد في خططى و احلامى و طموحاتى و الاقيه مش فاهم خطوره الموقف و مش بيتكلم بجديه \nبشيل منه العمر كله 😅,NA,1,0,0,1,0,0,0,0,0,0,0
ولقد وضعت اصبعك على جرح نازف للامة يجعلها بما تملك من قدرات اسيرة ملك او امير هرم لا يجيد الا الرقص بالسيف المرتجف بيده,NA,1,0,0,0,0,0,0,0,0,0,0
عندى حالت لامبالاه ولا كأن عندى فاينل كمان يومين!😥,NA,1,0,0,1,0,0,0,0,0,0,0
#اللهم أرزقها #سعادة لاتنتهي وراحة #بال لاتنجلي وأغمر قلبهاا #فرحاا وروحها #سكينة وحقق لها كل #ماتتمني وبارك لها فيه 🙏 🙏 🌙,NA,0,0,1,0,0,0,0,0,0,0,0
خلاص يا متخلفين اللي مايبي الجزيرة يشفرها بكل بساطه مثل ماشفرتو قنوات bein لكن تخافون من الحق #رعب #خوف #بكاء #ارفض_اغلاق_الجزيره,NA,1,0,0,0,0,0,0,0,0,0,0
#مصيبة_مصر_في الخوف اللي ملا قلوب المصريين من بشر ومن أقل شئ ونسو ان الله هو مسبب الأسباب القادر علي كل شئ,NA,1,0,0,0,0,0,0,0,0,0,0
الفتاة المحتشمه فخر لابويها عز لإخوتها كنز لزوجها خير قدوه لأولادها فكوني محتشمة ايتها المسلمة لكي تسعدي من حولك #اختاه_حجابك_ستر_وعفاف,NA,0,0,1,0,0,0,0,0,0,0,0
#الفرحه_انك تعرف ان ربنا راضي عنك وميكنش غاضب عليك ❤,NA,0,0,1,0,0,0,0,0,0,0,0
"حزين ولست حزين على حزني إنني أفخر بهذا الحزن الذي يملئ صدري أفخر لأنه الهدية الآخيرة التي بقيت لي بعد الراحلين """,NA,1,0,0,0,0,0,0,0,0,0,0
ربي ادخل شهر رمضان علينا وانت راضي عنا واجعله شهرا تتبدل فيه ذنوبنا الى حسنات وهمومنا الى افراح واحلامنا الى واقع يارب العالمين,NA,0,0,1,0,0,0,0,0,0,0,0
"@EnaasAhmed\nمالك بقيتي عِنِفة اووي كدة ليه ،،، لو خدتي بالك التوتس كلها كآبة 👊😂\nلا فرفشي كدة احنا داخلين ع فاينالز و مش ملاحقين 😂😂✋",NA,0,0,1,1,0,0,0,0,0,0,0
محاولة السعودية والإمارات ترهيب شعوبهم بالسجن هي محاولة للجم الاراء الحرة المعارضة لحصار قطر ودليل على ان هذه الشريحة هي الأغلب /3,NA,0,0,0,1,0,0,0,0,0,0,0
@jun_queeen حلو التفاؤل دا,NA,0,0,1,0,0,0,0,0,0,0,0
لانها لم تستطع تغير طريقة مذاكرتها من التكرار الشفهي الى التكرار الكتابي فخرجت من الكورس دون ادنى فائدة ولم تستمر فية #فوبيا التغيير,NA,1,0,0,1,0,0,0,0,0,0,0
وبعدين معاك  مطلع ميتنى ليه #القلب\nاشتكى من قله الهشتكه,NA,1,0,0,1,0,0,0,0,0,0,0
هو مب اني متضايقه لا بس شبه عتاب,NA,1,0,0,0,0,0,0,0,0,0,0
اما بالنسبه للناس اللي وجعوني و حرقوا قلبى ف انا مش مسامحة حد و يارب ما تشوفوا راحة دنيا ولا اخره ان شاء الله عدلا و ليس حقدا :'),NA,1,0,0,0,0,0,0,0,0,0,0
اريد الإنتحار 🐸\nامنعني بثلاث كلمات خليني أشوف اسلوبك ف الإقناع 😃,NA,1,0,0,1,0,0,0,0,0,0,0
لا ي هيام والله قلبي مش مستحمل كميه الوجع ده هنفضل لحد امتي بيروح منا ناس ملهمش سبب هنفضل لحد امتى عايشين في :/ خوف وذعر,NA,1,0,0,1,0,0,0,0,0,0,0
شنو ذنبي ككويتيه او عربيه انشتم عشان في وحده نفس جنسيتي او عرقي عذبت خادمتها وانتهكت انسانيتها #شتم بالجمله,NA,1,0,0,1,0,0,0,0,0,0,0
ترا انا انسان زيكم تعالوا سولفوا معي احس بالوحدة:(,NA,1,0,0,0,0,0,0,0,0,0,0
معنى #الألم. \n\nرمضان قرب وفقيد قلبك مو معاك قمة الألم والتعب💔,NA,1,0,0,0,0,0,0,0,0,0,0
وأحيانا الدنيا بتحاسبنا علي أشياء مالنا ذنب فيها وبنلاقي نفسنا بندفع تمنها بدون وجه حق,NA,1,0,0,1,0,0,0,0,0,0,0
وخز الضمير مؤلم و لكنه نعمة,NA,1,0,0,0,0,0,0,0,0,0,0
@NegmaEbrahim هو مش بياكل وبيشرب خلاص الناس التاني تولع بجاز وسخ مش عارف اخرتها ايه معاه ربنا ينتقم منه,NA,0,0,0,1,0,0,0,0,0,0,0
على كثر الي بيننا صار على كثر الجفا والزعل وعلى كثر الحنين تدري اني من غبت ما حل مكانك حد مكانك خالي لين يومك #rmr,NA,1,0,0,0,0,0,0,0,0,0,0
"حزين ربما وربما وحيد هكذا دائما"" أحفر في ظلام الليل علني أجد من يشبهني يعرف لون حزني ووحدتي يتعلق بي ويحبني يأتي إلي ويأخذني هكذا بلا سبب",NA,1,0,0,0,0,0,0,0,0,0,0
الواحد حواليه كميه negative energy تكفيه قروون لقداام والله ..الدنيا كلها بقيت بؤس وكآبه ..متعرفش ده غضب من ربنا ولا ايه 😔💔,NA,1,0,0,1,0,0,0,0,0,0,0
صباح الخير يا فرحة سجين لاعته الاحزان ألي منه ذكر ب أنك حبيبه ضاعت أحزانه :(,NA,1,0,0,0,0,0,0,0,0,0,0
نوبات هلع شعور عارم بتمزيق أي شيء صداع قاتل رغبة بالقيء ينتابك هذا الخليط المقزز و أنت تخبر من أمامك بأنك بخير ولا شيء يدعو للقلق,NA,1,0,0,1,0,0,0,0,0,0,0
مو باقي غير الاهلي يجملها بكره وتكتمل فرحتي 😍😍,NA,0,0,1,0,0,0,0,0,0,0,0
السلام عليكم فجأة وبدون سابق إنذار ظهرت لي مديونية ( بيجر ) بقيمة 700 قبل 20 سنة المشكلة سويت اعتراض ولم أجد رد حتى الآن,NA,0,1,0,0,0,0,0,0,0,0,0
@NOOO_NO_NO مااقدر اسهى عنه \nبالفرح احس بغصه لأنه مو معنا,NA,1,0,0,0,0,0,0,0,0,0,0
فرحة دخول رمضان عالقلب تسوى الملايين :) الحمدلله اللهم انزل السكينة و الطمأنينة على قلوبنا ♥ ♥,NA,0,0,1,0,0,0,0,0,0,0,0
مش فاهمه بتفرج ع #كفر_دلهاب ليه كل يوم الوقت دا والبيت كله نايم \nلو قاصده أرعب نفسى مش هعمل كده 💔😂👻👻,NA,0,1,0,0,0,0,0,0,0,0,0
الفرحه انك تعرف مين الي ليك  #الفرحة_انك,NA,0,0,1,0,0,0,0,0,0,0,0
كلامك حلو بس معنى انك قولته انك حاسس بالندم او مش واثق من اللى انت عملته,NA,0,0,0,1,0,0,0,0,0,0,0
بدأ ينكمش على نفسه من شدة البكاء وقد انكمش جدا حتى أنه لم يعد له ظل ولولا هذا الخوف الذي يملأ قلبه لتأكد بأنه لم يعد موجودا•,NA,1,0,0,1,0,0,0,0,0,0,0
محتاج افضفض لاحد اذا ممكن يجي بيبي \n57E2BE4D\n😢\n\n#طفش #طفشانة #ملل #فضفضة #بيبي #كيك #بوب_كورن #حب #فراق #صوت #كتابه,NA,1,0,0,1,0,0,0,0,0,0,0
إعجاب + حب + زواج = نهاية سعيدة,NA,0,0,1,0,0,0,0,0,0,0,0
احتاج افرغ غضبي على احد بس محد له ذنب فلذلك اتطرق للانعزال,NA,1,0,0,0,0,0,0,0,0,0,0
صباح التوفيق والرضا والسعادة وراحة البال,NA,0,0,1,0,0,0,0,0,0,0,0
نفسي ف مفاجأة تخليني منشكح انشكاح منشكحهوش منشكح في تاريخ المنشكحين 😅,NA,0,1,1,0,0,0,0,0,0,0,0
#لم أعد أحتمل المفاجئات والانكسارات والحرمان والفقد ف رفقا بي ياازمن #مرارة #رماد_العمر #جنون_قلم_للدعم,NA,1,0,0,1,0,0,0,0,0,0,0
هناك بخل لا يدخل في خانة المال أبدا فهناك بخيل الأخلاق وبخيل الإبتسامة وبخيل الصدق والأمانة ❗ وأبشعهم وأقبحهم بخيل لا يتمنى الخير لأحد 👿,NA,1,0,0,1,0,0,0,0,0,0,0
حلو انك تكتفي باللي يقدرون وجودك معاهم وتشوف السعاده فيهم وتتجاهل اللي م يشوف منك شي قد م تعطيه.,NA,0,0,1,0,0,0,0,0,0,0,0
ألم يصلك بكاء قلبي قبل أن تبكي عيناي أنا مذعور وأنت بعيد ولن يهدء ذعري الا ب رحمة الله كتاباتي دعها كماهي,NA,1,0,0,0,0,0,0,0,0,0,0
هذا المساء :\nأحتاجك لذا فا الكلمات وان احتشدت على السطر لن تفي وصفا .!\n#تنهيدة_حرف #غصة_إفتقاد #تناهيد,NA,1,0,0,0,0,0,0,0,0,0,0
فيني حنين وشوق تجاوزت أنا حدي :(,NA,1,0,0,0,0,0,0,0,0,0,0
النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #متي_تتخلص_السعوديه_من_التشدد,NA,0,0,1,0,0,0,0,0,0,0,0
@ana_khlod باقي ساعتين ونص 😄,NA,0,0,1,0,0,0,0,0,0,0,0
اكيد بكون مرتبكة و ارتجاف,NA,1,0,0,0,0,0,0,0,0,0,0
نمت ٩ ونص وصحيت وحدة عجزت انام من القلق 💔,NA,1,0,0,0,0,0,0,0,0,0,0
لأول مرة أشعر بأنني وحيد وبأنني أملك مصيري بيدي شعور بالفزع انتابني حين شعرت بأن لا ملجأ إلي سواي,NA,1,0,0,0,0,0,0,0,0,0,0
"بحس إن أي سُلطة في البلد بتستخدم أسلوب التخويف ، و احنا بنحبط و بنغضب بس عمرنا ما نتجرأ نرد ، مفيش حاجة تحميك أو تضمنلك حقك ،البقاء للأقوى",NA,0,0,0,1,0,0,0,0,0,0,0
@zahraelmasry15 احلى ابتسامه ربنا يتمم شفاكى ع خير والرب يكون معاكى دايما 😊,NA,0,0,1,0,0,0,0,0,0,0,0
رنة المنبه بالنسبالى بقي عباره عن كابوس ولو سمعتها في اي وقت او مع اي حد بتوتر,NA,1,0,0,0,0,0,0,0,0,0,0
كل عام وانتم بخير والله يسعدكم سعاده م بعدها شقى وجعل عيونكم م تدمع الا دموع فرح ي رب للجميع بدون استثناء❤️❤️,NA,0,0,1,0,0,0,0,0,0,0,0
#أتمنى أن أكون إنسانا من جديد أن أعيش مثل أي #شخص آخر أن #يكون لي بيت و #مستقبل أن أعيش #حياة عادية مثلما يعيش غيري أو أقل المهم دون #خوف,NA,0,0,1,0,0,0,0,0,0,0,0
خوف ارتجاف رغبة بالبكاء حنين فراغ في الصدر تفتت القلب رعشة الاضلاع افكار انتحاريةوجوه عابرة اصوات راسخة اغاني تزيد الحنين وانفاس تهد الحيل,NA,1,0,0,1,0,0,0,0,0,0,0
الشعب القطري مصدوم مهموم مغموم حالته يرثى لها الشعب السعودي من قو الصدمه قام يطقطق و ينكت تراه مو وقته والله 😕 👌 🏻 😒 #قطع_العلاقات_مع_قطر,NA,1,0,0,1,0,0,0,0,0,0,0
اقدر اجزم ان ثلاث ارباعكم ما جرب شعور الكآبة والاغلبية آخذينها من باب الكشخه قرف يع,NA,1,0,0,1,0,0,0,0,0,0,0
لسة فى أمل 😄\nطالما التفاؤل موجود 😊\nلعله خير ^_^,NA,0,0,1,0,0,0,0,0,0,0,0
مهما كنت خائفه أن تغادرني يوما لايكاد يكون خوفي شيئا أمام رهبتي أن كل مافات لم يكن حبا وأنني لم أكن شيئا يلمس قلبك وتخيفك خسارته,NA,1,0,0,0,0,0,0,0,0,0,0
ما كنت متخيل انها على ارض الواقع بهذا الجمال اه يا جماله بتزوجه خلاص لقيت اللي طولي عمري اتمناه و كان مالي المكان سعادة و متعة 😻 🔥,NA,0,0,1,0,0,0,0,0,0,0,0
يوم يأخذ الموت شخص عزيز على قلبك وتشتاق له وصوتك ماينسمع ودموعك ماتوصله لاتقدر تراقبه من بعيد ولا حتى تتطمن في ذي اللحظه بتعرف شمعنى الفقد,NA,1,0,0,0,0,0,0,0,0,0,0
