text,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
 __ ___ _____ ____ _______ ____ __ ________. __ _____ ______ _____ ___ __ _____ ______ ____ ______ ____ _______ ______,0,0,0,0,0,0,0,0,0,1,0
_____ ______ _______ ____ ______ ______ __ ____,0,0,0,0,0,0,0,0,0,0,1
_____ _____ ________: 80 _____ _____ ______ ______ ____ ________ ___ 1202 _4 _____ _____ ____ ________ ___ 69,0,0,0,0,0,0,0,0,1,0,0
  ___ ____ ____ _____ _____ ____ ______ ______ ___ ____ _______ ____ !!!_,0,0,0,0,0,0,0,0,0,1,0
____ ____ ____ _________ ____ ____ ____ ______ __ ______ _____ ____ ______ ___ ______ ___ _____ ___ ____,0,0,0,0,0,0,0,0,0,1,0
____ _______ _________: _________ ______ _______ ___ _____ _____ ______,0,0,0,0,0,0,0,0,1,1,0
| _____ _____ ________: 80 _____ _____ ______ ____ ________ ___ 1202 _4 _____ _____ ____ ________ ___ 69,0,0,0,0,0,0,0,0,1,0,0
___ ________ _______ _____ ___ _ ____ _____ ______ __ _______ … _____ __ ____ ,0,0,0,0,0,0,1,0,0,0,0
_____ ______ ____ ______  ____ __ __ ____ ____ _______  ______ __ _____ ____ _ _____  ____ ___ _____ ___ _____    __ _______   ,0,0,1,0,0,0,0,0,0,0,0
____ _______ _____ _______ ____ _____ ______ ___ _________ __ ______ ___ _______ _______ ____ __ _______ _____ ___ _______ _____ .,0,0,0,0,0,0,0,0,0,0,1
_____ ____ ____ ________ _____ __ ______ ____ ______ _____ ____ ___ ________ .._____ ____ ___ _____,0,0,0,0,0,0,1,0,0,0,0
_______ ___ _____ ___ __ _____ _____ _____ ______ __ ____,0,0,0,0,0,0,1,1,0,0,0
___ ___ ___ ______ ____ __ ____ ___ ____ ____ ___ ____ _______ ____ ___ ______ ___ ________ _____ _______ ___ _____ _____ _____,0,0,0,0,0,1,1,0,0,0,0
__ __ ____ _____ ___ ____ ____ ___ ____ ____ __ __ ______ ____ ____ ______ ____,0,0,0,0,0,1,1,0,0,0,0
"__ ______ __ _____ ______ __ ____ ___ ___ _____ ___ _____ ________!_ ______ ____ _____ _____ ________ _____ ____ ________!",0,0,0,0,0,1,1,0,0,0,0
   ___ _____ _____ _______  (_________)   _____ __ ____ ___ __ _____ __ ______ __,0,0,0,0,0,0,0,0,0,0,1
____ ______ _________ (_____ ______ ) _____ ______ ______ _______ ___ _____ ____ _________ .  ,0,0,0,0,0,0,0,0,1,0,0
____ ______ ___ ______ ___ ______  (____)  ,0,0,0,0,0,0,0,0,0,0,1
_____ ___ _____ ______ __ ______ ____ ______ __ ________ _______ _________,0,0,0,0,0,0,0,0,0,1,0
____ ____ ____  ______ _______   __ _______ _________   __ ______ ____ ________   __ ____ _____ ____ __ _____ ______,0,0,0,0,1,0,1,0,0,0,0
__ ____ _____ ____ _____ __ ______ _____ ,0,0,0,0,0,0,0,0,0,1,0
_______ __ ______ ___ __ ____ _____ ___ __ ____ __ ___ ____ _,0,0,0,0,0,0,1,0,0,0,0
"_____: ___ _____ 200 ___ ____ __ ____ \ _________ ______ \"" _____ ____ ______",0,0,0,0,0,0,0,0,1,0,0
_______ __ ______ ___ __ ____ _____ ___ __ ____ __ ___ ____ _,0,0,0,0,0,1,1,0,0,0,0
________ _______ _________ ____ 1939 _______ ______ _____ ___.,0,0,0,0,0,0,0,0,1,0,0
_____ _______ ____ _____... _____ ____ ____ ______.. ______ ______ ______ ______ _______ ______ .. ,1,0,0,0,0,0,0,0,0,0,0
_____ _____ _____ _____ ___ ____ _____ ____ ____ _______ ,0,0,0,0,0,0,0,0,1,0,0
_____ ____ ___ _____ _____ ______ _____ _______ ____ _____ ______ ___ ____ ____ _______ __ ______ full_moon_with_face ,0,0,0,0,0,0,0,0,0,0,1
_______ __ ______ ___ __ ____ _____ ___ __ ____ __ ___ ____ _,0,0,0,0,0,0,1,0,0,0,0
________ ____ 327 _____ _____ __ _____ ______,0,0,0,0,0,0,0,0,1,0,0
_____ ____ __ ______ __ __ __ ___ __ _____ _____ __***________***_,0,0,0,0,0,0,0,0,0,1,0
_______ __ ______ ___ __ ____ _____ ___ __ ____ __ ___ ____ _,0,0,0,0,0,1,1,0,0,0,0
___ _______ _____.. _____ _____ _____ _____ _______ ____ ______   ,0,0,0,0,0,0,0,0,1,0,0
_____ ______ ___ _______ ____ ______ ___ ____ _________,0,0,0,0,0,0,0,0,0,0,1
"___ ____ ______ __ ______ _____ _____ _________ ___ ____ ________ __ ______ !_",0,0,0,0,0,0,0,0,0,1,0
"___ _______ ______ ___ coved-19 ___ ______ ___ _______ ______ _______ ____ ______ ____ ____ __ _____ __",0,0,0,0,0,0,0,0,0,0,1
_____ ___ ______ ______ _____ ____ ______ ____ ___ ,0,0,0,0,0,0,1,0,0,0,0
_____ _____ ________: _____ 4 _____ _80 _____ _____ ______ ______ ____ ___ _______ ___ 69 _________ ___ 1202,0,0,0,0,0,0,0,0,1,0,0
650 ______ _______ ___ ________ ________ __ ______ ______ _________ _______,0,0,0,0,0,0,0,0,1,0,0
___ _____ ___ _____ __/___ __ ____ ___ __ ______ _______,0,0,0,0,0,0,0,0,0,1,0
_____ _____ __________: __ ___ 300 _____ _____ ______ ______ ____ ________ ___ 2659,0,0,0,0,0,0,0,0,1,0,0
    __ ____ ______ ______ _______ ______ ______   ____ _____ _______ __ _ _ ,0,0,0,0,0,0,0,0,0,0,1
______ ______ _______ ______ ______ _______ ____ 8 _____   ________ _______ _____ 80  _____ ________ 1202  _______ 69  ______ 452,0,0,0,0,0,0,0,0,1,0,0
____ ____ __ _____ _______ _____ ______ _____ __ __________ ____ ____ _____ ____ ______  (____)  broken_heart  broken_heart ,0,0,0,0,1,1,0,0,0,0,0
_______ ____ __ _____ __ _____...__ ________ __ ___ _____ ...,0,0,0,0,0,1,0,1,0,0,0
___ _____   (___ ___ _____ __ ____ *_____ _____) ___ ____ ______   ______ _______ ______,0,0,0,1,0,0,0,0,0,0,0
____ _____ _______: ”____ ______ _____ ___ _____ ______“   ,0,0,0,0,0,0,0,0,1,0,0
_______ __ ______ ___ __ ____ _____ ___ __ ____ __ ___ ____ _,0,0,0,0,0,0,1,0,0,0,0
____ ____ ___ _____  ____ __ ______ ____,0,0,0,0,1,1,0,0,0,0,0
_______ __ ______ ___ __ ____ _____ ___ __ ____ __ ___ ____ _,0,0,0,0,0,0,1,0,0,0,0
____ _______ _____ _______ ____ _____ ______ ___ _________ __ ______ ___ _______ _______ ____ __ _______ _____ ___ _______ _____ .,0,0,0,0,0,0,0,0,0,0,1
____ __ __________ __ _____ _______ ___ _____.      ,1,0,0,0,0,0,0,0,0,0,0
_____ ___ ______ ____ ______ _____ ______ ______ _____ ______ ___ _______ __,0,0,0,1,1,0,0,0,0,0,0
____ ____ ___ _____ _____   ____ _____ ____ ________ _______   (____),0,0,0,1,0,1,0,0,0,0,0
______ ____ ___ ____ ____ _____ ____  (_____) ,0,0,0,0,1,1,0,0,0,0,0
.  .  ____ _______ 5 ____ ____ __ _______  _____ ___  (_____) _    .  .,0,1,0,0,0,0,0,0,0,0,0
__ ____ _____ ______ ________ __ ____ ____ ____ ______,0,0,1,0,0,0,0,0,0,0,0
"_______ ___ _ _____ ______ _ __ ___ ______ ____ _____ ____ ____ ! _ ______ _____ _",0,0,0,0,1,0,0,0,0,0,0
__ __ ____ ____ _____ ______ ____ ______ ____ __ ____ ___ ____ ______ _______ _______ _____ _____ _______ ________ ________ ______,1,0,0,0,0,0,0,0,0,0,0
______ __ ___ ______ ___ ____ ______ _______ ___ ___ __ ___  (_________)  (_________) ,0,0,0,0,0,1,0,0,0,0,0
_____ ______ ______ ______ ___ __ _____ __ ____ ______ ___ ________ __ ______ ______  (___) _   ,1,0,0,0,0,0,0,0,0,0,0
"______ ____ __ ______ ____ __ _____ __ ___ _____ ______ ___ _____ _____ _____ __ ____ _____ _____ ! ______ _____ ___    ",1,0,1,0,0,0,0,0,0,0,0
_ _____ _____ : __ ___ 300 _____ _____ ______ ____ ________ ___ 2659,0,0,0,0,0,0,0,0,1,0,0
_____ ____ ______ ______ ______ ____ ___ ____ ____ ,0,0,0,0,0,1,0,0,0,0,0
____ _____ __ _____ ______ __ ___ ____ _____  (_________)  (_________)  (_________) ,0,0,0,0,0,1,1,0,0,0,0
_______: _____ ______ _________ ____ ______ ________ ______ ______ __ ____ ________ ____ ___ 3160,0,0,0,0,0,0,0,0,1,0,0
_____ _____ ________: 80 _____ _____ ______ ______ ____ ________ ___ 1202 _4 _____ _____ ____ ________ ___ 69,0,0,0,0,0,0,0,0,1,0,0
___ _____ _____ _____ _______ ___ ______ _______ ____ _____ ____ ______ _____ ______ _____  (_________)  (_________)  (_________)    ,0,0,0,0,0,1,0,0,0,0,0
_____ ____ ____   ____ ____ ___ ____ ____ ____  ______ ______ ____ _____ __ ____ _____ ____ ____  _____ ______ _____ __ ______,1,0,0,0,0,0,0,0,0,0,0
____ 80 _____ _____ ______ _ 4 _____ ____,0,0,0,0,0,0,0,0,1,0,0
____ _____ .._______ ______ ___   ______ _______ __ _____ _____ __ ______ ___ ____ _____ .__ ___ _____ __ ,0,0,0,0,1,1,1,0,0,0,0
_______ ______ ____ ______ _____ _____ _______ (510) _____ ___ ___ _____ __ 22 __ ____,0,0,0,0,0,0,0,0,1,0,0
_____ ______ _________ ____ ______ ________ ______ ______ __ ____ ________ ____ ___ 3160 _____.,0,0,0,0,0,0,0,0,1,0,0
___ ______ ______ ______ ___________ ______ ______ ____ _____________ #,1,0,1,0,0,0,0,0,0,0,0
__ ______ ______ ____ __ _______ _____ __ _____ ________ ___ __ ______ _____ _____,0,0,0,0,0,0,1,1,0,0,0
____ __ _____ ______ __ ____ ___ _____,1,0,0,0,0,0,0,0,0,0,0
____ _____ _____ __ _____ ___ ______ _____ __ ____ ______ _ _______.,0,0,0,0,0,0,1,0,0,0,0
________ _____ ______ _ ___ ___ _____ ______ ______ ____ ______,0,0,0,0,0,0,0,0,1,0,0
____ _______ _____ _______ ____ _____ ______ ___ _________ __ ______ ___ _______ _______ ____ __ _______ _____ ___ _______ _____ .,0,0,0,0,0,0,0,0,0,0,1
"_____ ______ ___ ______ _______ ____ ______ __ ____ ______ hibiscus ",0,0,0,0,0,1,1,0,0,0,0
____ _______ ________ ____ _____ _____  ___ ___ _______ _____ _____   ____ _______ ____ ______   _____ ___ ___ ____ _____ .,1,0,0,0,0,0,0,0,0,0,0
______ | 80 _____ _____ _____ ______ ____ ________ ___ 1202 _4 _____ _____ ____ ________ ___ 69.,0,0,0,0,0,0,0,0,1,0,0
____ _____ __ _______ ______ ______ ___ _______ _________ ..,0,0,0,0,0,0,0,0,0,1,0
__ _____ ______ _________ ____ ______ ________ ______ __ ____ ________ ____ ___ 3160 .,0,0,0,0,0,0,0,0,1,0,0
______ _______ __ _____ _____ ________  _____ ____ ____ _______ __ _____ _____ ________ ______ __ _____ ______ _______ __ _______,0,0,0,0,0,0,0,0,1,0,0
_____ _____: _____ 80 _____ _____ ______ ______ __ ______ .,0,0,0,0,0,0,0,0,1,0,0
____ _______ ______ __ ___ __ _____ _____ ______ __ __ ____,0,0,0,0,0,1,0,0,0,0,0
"__ __ ______ _____ ______ ___ ____ ___ _____ ____ ___ :\D""",0,0,0,0,0,0,1,0,0,0,0
________ : 936 ____ _____ _____ ______ ______ _____ ________ ______ _____ _______ ___ 7172 ____ @ _ _ _,0,0,0,0,0,0,0,0,1,0,0
| _____ ______ _________ ____ ______ ________ __ __ ____ ________ ____ ___ 3160,0,0,0,0,0,0,0,0,1,0,0
___ ________ ______ _______ _____ ________ ______ ______ _ _____ ____ ____ ___ ____ ____ .. __ _____ ____ __ _____  (_____)  medium-light_skin_tone _ female_sign _,0,0,0,0,1,0,1,0,0,0,0
_____ ______ ______ _______ __ _____ _______ .. ____ __ _______ __ _____ _______!,0,0,0,0,0,0,0,0,0,1,0
___ ___   __ _____ _____ ________WHO ___ __ ________ _______ ____ __ _______ __ ____,1,0,0,0,0,0,0,0,0,0,0
____ | _____ _______: _____ ______ _________ ____ ______ ________ ______ __ ____ ________ ____ ___ 3160,0,0,0,0,0,0,0,0,1,0,0
_____ _______ ____ __ ______ ______ _____ ______ ____ __ ,0,0,0,0,0,0,0,0,1,1,0
___ ____ (153) _____ _____ _____ (28) ____ ____ _____ ________ (2210) _____ ____ _____ ______ (178),0,0,0,0,0,0,0,0,1,0,0
____ ___ ____ __ ___ ______ ____ ____ ____ __ __ ______ _____ ____ _____ ___ ____ ____ ____ ____ ____ __ ____ ____ ___ ___ _____  (_______) ,0,0,0,1,1,0,1,0,0,0,0
 _____ ______     __ __ _____ ______ __ ___ _____ ___ ____ ______ ____ _     _____ __ _____ ___ _______ __ ___ ____,0,0,0,0,0,0,0,0,0,1,0
  _____ ______ ______ ______ ______ ___ __ ______ _ ______,0,0,0,0,1,1,0,0,0,0,0
heavy_large_circle _ _____ _____: __ ______ _____ ______ ______ __ _____ _____ _11 ______,0,0,0,0,0,0,0,0,1,0,0
____ 80 _____ _____ _ _4 _____,0,0,0,0,0,0,0,0,1,0,0
"___ ______ ____ _____ ______ __ _________ _____ ____ __ __ __ __ ______ ____ __ ________ ________ ____ _________",0,0,0,0,0,0,0,1,0,0,0
_______ __ ___ ____ _ ___ _____ ___ ____ ____ ____ ____ ____ _____ ____ ____ ______,1,0,0,0,0,0,0,0,0,0,0
"____ ____: ___ _____ _________ _____ ______ _______ __ ____ ___ ___ ____ ___ ______ ______ ___ _______ __ ________!    ",0,0,0,0,0,0,0,0,1,1,0
____ _____ 80 _____ _____ _______     ____ ______ : 27500 / H10892,0,0,0,0,0,0,0,0,1,0,0
_____ ____ ___ ____ _____  _____ _____\ _____ _____,0,0,0,0,0,0,0,0,0,1,0
____ _____ ______  folded_hands  light_skin_tone   ______ ______ ____ ___ ________ _______ ___ _____ ______ ___ _____ __ _____,1,0,0,0,0,0,0,0,0,0,0
"___ ______ ____ _____ ______ __ _________ _____ ____ __ __ __ __ _____ ____ __ ________ ________ ____ _________",0,0,0,0,0,0,1,1,0,0,0
"________:    _____ 6 ____ ______ _____ _________ ____ _______ _____ ______ __ ______ _ _____..\\""",0,0,0,0,0,0,0,0,1,0,0
_____ ____ _____ 80 _____ _____ _____ _79 ____ __ ______ __ ______,0,0,0,0,0,0,0,0,1,0,0
___ ________ ______ ______ __ ________ _______ ______ ____ 400 ___ ____,0,0,0,0,0,0,0,0,1,0,0
______ _______ __ _______ _____ _______ ___ ______    ,1,1,0,0,0,0,0,0,0,0,0
— _____ 80 _____ _____ _______ _4 _____,0,0,0,0,0,0,0,0,1,0,0
____ ______ ______ ___ ___ __ _______ _______  ,0,0,0,0,0,0,1,0,0,0,0
___ ________ ______ ______ __ ________ _______ ______ ____ 400 ___ ____,0,0,0,0,0,0,0,0,1,0,0
____ ____ ___ ______ _____ ____ ____ __ _____ ________ ____ ________ __ _____.,0,0,0,0,0,0,1,0,0,0,0
_____ __ ______ _____ ___ __ ____ ..!!  ______ ____ __ ____ __ ____ __ __ ____ ..!!   ____ _______ __ _____..  ,0,0,0,0,0,1,1,0,0,0,0
______ ______ ______ ____ _____   __ ______ _____ ______ ______,1,0,0,0,0,0,0,0,0,0,0
______ _______ ____ ____ _____ ____ _____ _ ______,0,0,0,1,0,1,0,0,0,0,0
____....__!!!  (____)  (____)  (____)  (_____)   ______ _____ ____ _ __ ________ _____ ______ (_____)   ,0,0,0,0,0,0,0,0,0,1,0
 ______ ____ _____ _____ __ ___ ____ ______:    - ____ __ ______ ________ ____ _____ ______ __ ____ ___,0,0,0,0,0,0,0,0,1,0,0
____ _______ __________ _______: __ ___ _____ _____ _____ _______ ______ ______ ___ ____,0,0,0,0,0,0,0,0,1,0,0
______ ____ __ _____ _____ _______ _____ __ ______ _____ ___ _____ ____ _______ _____ __ __ ___ _____ ______,0,0,0,0,0,0,0,1,0,0,0
_____ __ _____ ____ ..  _____ __ ____   _____ ______ ..  ____ ____ ____ ____ ______ .  ,0,0,0,0,0,1,0,0,0,0,0
  ____ __ ____ ______ _______   __   ____ __ ____ ______ __ _______  (___) _    ,0,0,0,0,0,0,0,0,0,1,0
"_____ _____ \___ _____\"" ____ _____ ______ ______ _________",0,0,0,0,0,0,0,0,0,0,1
__ ______ ____ _____ _____ ____ ______: __ ______ _____ ______ ______ __ ____ ___ _8 _____ _____ ________ _____ ________ _____ ____ ______.,0,0,0,0,0,0,0,0,1,0,0
_______: ___ ____ ___ _____ _____ ________ ______ ______ __ _____ _______ ______,0,0,0,0,0,0,0,0,1,0,0
 ____ _____ ______ ______ ____ ______ _____ __ ________ _______ _____ ______ ____ ______ ______ ______  grimacing_face ,0,0,0,0,0,0,0,0,0,0,1
 _______ ____ _____ ____ ____ ______ : ____ __ ______ ________ ____ _____ ______ __ ____ ___,0,0,0,0,0,0,0,0,1,0,0
________   309 _____ _____ _______   119 ____ ____  3 ____ ____    8 _____ 2020,0,0,0,0,0,0,0,0,1,0,0
     _____ __ _____ ______   _________   ________     ____ _______   _____ ____   ______   __ ________ .,1,0,0,0,0,0,0,0,0,0,0
____ _____: ______ __ _____ _____ ___ _____ ________ _______ ______ ______,0,0,0,0,0,0,0,0,1,0,0
____: ___ ________ ______ __ ________ _______ ______ ____ 400 ___ ____,0,0,0,0,0,0,0,0,1,0,0
" ___ ______ ___ ______ _____ _____ ( ______ _______ _______ _________).",0,0,0,0,1,1,0,0,0,0,0
____ ___ _____ ______ __ _______ ___ ______ _____ _______!  (___ ___) ,0,0,0,0,0,0,0,0,0,0,1
 __ _____ _____ _______ _____ ____ ______ ____ ___ ___ _______ ____ ____ ______ _,0,0,0,0,1,0,0,0,0,0,0
__ _______ ____ _______ ___________ _______ ____:    - __ ______ _____ ______ ______ _____ 120 _____ ___ _____    *,0,0,0,0,0,0,0,0,1,0,0
_______ ______ _______  _______ _____ _____ __ ____ ___   ,0,1,1,0,0,0,0,0,0,0,0
____ _____ ______ ______ ___ _____ _____ _____ __ __ ____ ___,1,0,1,0,0,0,0,0,0,0,0
____ _____ _____/ ___ ____ _____ 200 ___ ____ _____ ______ __ ____ _____ ______ ..,0,0,0,0,0,0,0,0,1,0,0
  ____ ______: __ ____ __ _____ ______ ______ __ ______,0,0,0,0,0,0,0,0,1,0,0
__ _____ ___ _____ _____ ______ __ ______ ______ _____ ________ __ ________ __ ______ ___ ___ ______ __ ___ ______ ____,1,0,0,0,0,0,0,0,0,0,0
_____ _____ ___ __ ____ ______ ___ _______ ________     ____ ____ ______ __ ___ _____,0,0,0,0,0,1,1,0,0,0,0
 ______.. ______: _________ ______ __ _____ ___ ___ __ ________ ________ ____ ______ ,0,0,0,0,0,0,0,0,1,0,0
____ ____ __ _____ __ __ _______ _____ ____ _____ ____,1,0,1,0,0,0,0,0,0,0,0
____ _____ ____ ___ __ _____ ______  (___) _,1,0,0,0,0,0,0,0,0,0,0
___ _____ ___ ____ ______ ____ ______ _____ _____ ________,0,0,0,1,0,1,0,0,0,0,0
__ ______ ______ ___ _  (____)        ,0,0,0,0,0,0,0,0,0,1,0
______ 6 ____ ____ _____ ___ _____ _____ _____ ____ ____ ______ ______     ______ _______,1,0,0,0,0,0,0,0,0,0,0
___ ______ ____ _____ __ ___ ____ _____ ______ ____ _____ _____ ______.,0,0,0,0,0,0,0,0,1,1,0
   ____ _____ _____ ___   ____ ___ ____ __ ______     rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing   ____ __ ____  (_____)  light_skin_tone ____,0,0,0,0,0,0,0,0,0,0,1
_________ ______ __ __ _____ _____ 600 _____ _____ .,0,0,0,0,0,0,0,0,1,1,0
_______ ____ ____ _______ _________ ___ _____ _____ ______ _____ ____ ___ ___ _____ ________ ,0,0,0,0,0,0,0,0,1,0,0
___ ___: _______ _____ ________ ___ __ __ _____ _____ _____ ____ ___ ___ _______ ______ ______ ______ ___ ____,0,0,0,0,0,0,0,0,1,0,0
"__ ____ ____ ______ ___ ____ ____ ___ ___ _____ ____ _____ \ ____ ___ _____ ___ \""",0,0,0,0,0,0,0,0,0,0,1
 (__ ____ _______ ____ ___ ____ ___),0,0,1,0,0,0,0,0,0,0,0
 ___ ___ ___ _____ ______ _____ ___ ______ ____ ____ _____ #,1,0,1,0,0,0,0,0,0,0,0
___ ___ ____ ______ ___ ________..  ______ __ _________...           ,1,0,1,0,0,0,0,0,0,0,0
__ _____ ______ ____ _________ _________ __ ______ _____ ______ __ _____ _______!,0,0,0,0,0,0,1,1,0,0,0
____ ____ ______ ___ ___ _ ____ ____ __ _____ ____ ____,0,0,0,0,0,1,1,0,0,0,0
____ _____:  __ ___ __ ____ ______ ____ ____ ____ ____ __ _____ _____ ____ ______,0,0,0,1,0,1,1,0,0,0,0
__ __ ______ __ ______.. ____ __ ______ ___   ,0,0,0,1,0,1,0,0,0,0,0
" __ ____ ___ ___ __ ___ _____ ..! ____ __ ___ ______ __ _____. ____ _ ____ _ ____ _ ____ ..",1,0,1,0,0,0,0,0,0,0,0
____ _____ ______ ____ ______ ___ ____ _______ __ __ __ ___!,0,0,0,0,0,1,1,0,0,0,0
8/4/2020    __ ____ ______ _____ ______ ______ __ ______    ________  (___)  folded_hands,1,0,0,0,0,0,0,0,0,0,0
______ ______ ____ _____ ____ _____ _________ __ __ _____ _________ _____ ___ ______ __ ___ ___ ___ ____ ___ ______ _______ ______!!!.,0,0,0,0,0,0,1,0,0,0,0
"____: __ ______ _____ ______ ______ __ ______ ___ _____ _120 ____ ____ _______ _____ __ ___ _____ _120 ____ ____ ___ _____ _______.",0,0,0,0,0,0,0,0,1,0,0
__ _____ __ ____ ___ ____      ,0,0,0,0,1,1,0,0,0,0,0
_______ ____ __ _____ ________ _____ ______ _ _______ ____ _____ ______ _____ ______ _______ __ ___ .. (___ ____)  medium-light_skin_tone ,0,0,0,0,0,0,0,0,0,0,1
_______ :  _____ ___ _________ ____ ____ _________ _______ __ ______ ______ .,0,0,0,0,0,0,0,0,1,1,0
____ ____ ______ ___ __ ___ ____ _____ ______ _______ ____ ______ __,0,0,0,0,0,0,1,0,0,0,0
"____ _______ ________ __\_______\"": ____ _____ ______ __ ________ ______ ______ ____ ____ __ _________ ____ _____",0,0,0,0,0,0,0,0,1,0,0
____ ______ ______ __ _______ __ __ ____ ____ ______ _______ _____  (____)  (___)  (___) ,0,0,0,0,0,1,1,0,0,0,0
 ______ _____ _____ ____ _______ ____ ______ _______ _____ __ ________ __ _____ __ ____ ____ _______ __ ___ _____,0,0,0,0,1,0,0,0,0,0,0
_____ _____: _____ 30 ____ __ ____ __ ______ _______ _______ _ ___ ______ __ ___ _______ ______,0,0,0,0,0,0,0,0,1,0,0
_______ ____ ____ _______ _________ ___ _____ _____ ______ _____ ____ ___ ___ _____ ________ ,0,0,0,0,0,0,0,0,1,0,0
"_____ __ ____ _____ ________ _ ___ ______ ______ ___ _____ ___ ____ ____ \_____ ___ ____ \"" _______ ",0,0,0,0,0,0,0,0,0,0,1
_____ ______ ______ ______ __ ____ ______ _______ ____ ______ ____________ ______ _____ ___ _______ _______.,0,0,0,0,1,0,0,0,0,0,0
____ ______ ______ ______ ___ ___ ____ ___ __.,1,1,0,0,0,0,0,0,0,0,0
    ____ _______ ________ : ____ _____ ______ __ ________ ______ ____ ____ __ _________ ____ _____ .,0,0,0,0,0,0,0,0,1,0,0
_____ ______ ____ ___ _______ _____ _______ __ ..  relieved_face       bow_and_arrow ,0,0,0,0,0,0,1,0,0,0,0
__ ___ ___ ___ ______ ___ ___ __ ________    ,1,0,1,0,0,0,0,0,0,0,0
____ | ____ _______ ________ _______: ____ _____ ______ __ ________ ______ ______ ____ ____ __ _________ ____ _____,0,0,0,0,0,0,0,0,1,0,0
"___ ____ ____ ____ _____ \______\"" _______ ___ ____ ____ _____ ______ _______ _____! ",0,0,0,0,0,0,1,0,0,0,0
______ ______ ____ _______ __________ _____: _____ ___ ___ _____ ______ ___ ___ 5 _____ ____,0,0,0,0,0,0,0,0,1,0,0
______ _________: ______ ________ ______ ______ __ ____ ________ __ _______ ___ 3160,0,0,0,0,0,0,0,0,1,0,0
_____ ______ ____ _____ covid-19 (19) ____ ___ ________ _ 2019 __ ___ __ 2020 ________ !!_,0,0,0,0,0,0,0,0,0,1,0
 | ____ _______ ________ _______: ____ _____ ______ __ ________ ______ ______ ____ ____ __ _________ ____ _____. ,0,0,0,0,0,0,0,0,1,0,0
__ ____ __ _______ __ _______ ___ ____ ______ ____ __ _____ 11 ______ _,0,0,0,0,1,1,0,0,0,0,0
____ _____ ___ ____ ___ _______ ______ _____ _____ ______,0,0,0,0,0,0,0,0,0,0,1
_______ ____ ____ ___ _______ ______ ____ __ ______ ,0,0,1,0,0,0,0,0,0,0,0
____ ____ ______ _____ _____ __ _____ ___ ____ ____ _______  (___) _____,1,0,0,0,0,0,0,0,0,0,0
____ ____ ______ ____ ___ _____ ___ ______.,0,0,0,0,0,0,1,0,0,0,0
______ __ ______  _____ _______ ____ ___ ____ ______ __ ____,0,0,0,0,0,1,1,0,0,0,0
 heavy_large_circle _ _______ ____ _____ ____ ____ ______: ____ __ ______ ________ ____ _____ ______ __ ____ ___,0,0,0,0,0,0,0,0,1,0,0
__ ____ ______ __ ___ __ ____ ___,0,0,0,1,1,0,0,0,0,0,0
heavy_large_circle _ _______ __________: __ ______ _____ ______ ______ ___ ____ _120 ____ ____ _______ _____ __ ___ _____ _120 ____ ____ ___ _____ _______,0,0,0,0,0,0,0,0,1,0,0
_____ 936 ____ _____ __ ______ ______ _______ ___ 7172.,0,0,0,0,0,0,0,0,1,0,0
____| ____ _______ ________ _______: ____ _____ ______ __ ________ ______ ______ ____ ____ __ _________ ____ _____,0,0,0,0,0,0,0,0,1,0,0
"____ ___    _____ _____ ______ ..   ____ ___ _____ _______ _________ ________ _______ ____ _______ ____.",0,0,0,0,0,0,0,0,0,1,0
