text,optimism,pessimism,sadness,surprise
"حَسبي أنك ربّي ولا يخفى عليك مافي قلبيّ, فاللهُم طمأنينة منك و غِنىً بك.",1,0,0,0
ودي أتنفس بعممق كتمه غصه إختناق شي يعور #قلق,0,0,1,0
ياللهوي ايهاب عمل اعاده تغريد للصوره يبقي عجبتك بحبك اقسم بالله❤❤\n#تعالي_بالليل,0,0,0,1
قلبي انكمش مجرد التمني يالله :(((( سواها ايام الترسيم وكان يقتل فتنه كيف دحين ؟؟ شاب ال٢٣ ؟ نهايتي قربت ...,0,0,1,0
الله لا يقلقنا ايش فيك طيب انا ما ابغا اتكلم معك,0,0,0,1
لك اذا سن الشباب هيك ... كيف سن #اليأس\n\nويرااااااه ويري,0,1,1,0
@miss_10101 @iii2ej القلب عندما يكون مو مستقر ومظطرب \nالتفكير يزداد والوسواس يشتغل يطير النوم,0,1,1,0
شوارع فارغة 😐 كل الناس مشغولة مع هواتفهاا ✌وتبعث رسائل مجرد منسوخة فقط أطفال لا يلعبون كماا في الماضي ماذاا يحدث #ياا #حسرة 👎,0,0,1,0
ثم يرمي الله على جرحك #وردة على هيئة #إنسان لترتسم لك في وسط الحزن #ضحكة ❤️☺️,1,0,0,0
أبوي صاير حنين والله 😢 💜 صار يحضن يقلبوش 😢,0,0,1,0
حساب أخبار السعودية وش فيه ازعج امنا الايام الاخيرة غصب يكرهنا بقطر ترى شهر التسامح مو شهر الكره والعدوانية \n@SaudiNews50 😠,0,0,1,0
.\n\nلاسامح اللي صب فوق الهب زيت...\nذي فرق الاحباب  ربي  يبيدة ... \n\nبالرغم مما  صار فيني وعانيت ... \nتبقى محبتكم  بصورة  اكيدة ...,0,0,1,0
@No1997ra صباحك عسل ياعسل 😘,1,0,0,0
"ما العشاء اليوم يا امي ""لقت تركت لك قليل من الحسرة وخيبة الامل في الموقد"" تسلم ايدك يا ست الكل",0,1,1,0
الاكتفاء بشخص واحد #متعة لا يعرفها #الخائنون 😉 😉 3 :) #Diable_FS 3 :) - يشعر بأنه مفرط الطاقة,0,0,1,0
لا سامح الله قسوة قلب أوجعتنا #تنهيدة,0,0,1,0
لا يهمك التوقيت ؛ بينك وبيني ،،\nصبحي و مسائي معك وين ما رحت ،\n\nأنت أجمل ايامي ؛ وبهجة سنيني ، \nفديت وجهك كل ما اصبحت وامسيت\n\nصبحتك #بالفرح,1,0,0,0
بعدك عذاب و قربك #عذاب ♡̷,0,0,1,0
@iDeidara_AFC يعني لو بتحسب دقايق الكوميديا وبتقارنها مع دقايق الرومنسية، بتطلع اقل؟! 😅,0,1,0,0
@jweej1993 ممكن عندكم حسدعليك برقيه الحسدوطبقي كلام الشيخ بمفضلتي واهدي امك استغفاروصدقه وتحقق امنيه لك وخطيب ممكن اهل امك وراحه وسعاده لك,1,0,0,0
اللهم إنا نسألك في هذه الجمعة أن تجعلها فرحة لكل مهموم و سعادة لكل حزين و شفاء لكل مريض 💗,1,0,0,0
@IsraelArabic وش الفائدة اذا هم مذعورين من البطش,0,1,0,0
وسلاماً على من يأكلون ولا يسمنون 😅,0,1,0,0
وين ماكنت ! عشان اللي تحبك كون بخير ي ذا الوجه الحسن . وذا الإبتسامة الخاطفة لقلبي . ذا الملامح اللي تاخذني مني لك . 💙😴\n(سَ)\n#s3adh,1,0,1,0
تقريبا انا عايشه ف كابوس,0,1,1,0
#المعلمه_ريم_العتيبي '' فرحة يالله تملى الدنيا سعاده وبشرى نسجد لها شاكرين '',1,0,0,0
وانا اتنقل بالأرجاء حاسة بكآبة و فراغ ، المكان مافيه حياة بدون جيكوب 💔,0,0,1,0
ارتفاع الحصيلة الي 62 قتيل في حرائق غابات بالبرتغال والحكومة تعلن الحداد,0,0,1,0
#الفقدان هو أن تطيء هاتفك مرة وحدة كل دقيق بحجة رؤية الوقت,0,0,1,0
اللهم بلغنا المتسع واليسر في كل أمورنا وتحقيق المنى وحياة الهناء اللهم #سعادة القلب وقرة العين وجميل البشائر وسجدة الفرح العميقة 💕 ✨,1,0,0,0
خدهــا فـــ #حضنگ و #متـزعلهآش😉😍\nدي هيآ آلي #ليگ و لغيرک #ملهآش🙈❤\n#Khaled,1,0,0,0
@AliKamal20133 ربي يسعدك سعادة الدارين ويكتبلك الاجر اخوي,1,0,0,0
#انتقام_السلاطين \nحسابي بتويتر تقفل، لاني مو موثقته لا ايميل ولا رقمّ ، اللي يعرف كيف استرجعه ينط دايركت 😪!,0,0,1,0
اناا شعور المحبطين اللي من الهم ضحكوا 🎧 ء,0,0,1,0
إن كنت تسأل عني أنا لست بخير 💔 😢 #حب #حنين #جسد #روح #نار #عذاب #حزن #شوق #سارة_فرح #مشتاقلك #قلبي #روحي,0,0,1,0
#عيدنا_مع_سنابل تقبل الله منا ومنكم صالح الأعمال كل عاام وأنتم بألف خيير عيدكم سعيد وجعل الله كل ايامكم أعياد ♡,1,0,0,0
ولو كان تصفية الحسابات مع أشخاص مالهم ذنب هو أمر يعتبر حقير جدا 👎,0,0,1,0
ليه اانوم مو راضي يجيني 😦,0,0,1,0
بتذكر يوم عيد ميلادي انعملي اللي ما بينعمل (جد أقسم بالله) وأنا كنت متضايقة ومنكدة بس كنت ماشية بتم شبه مفشوخ من الإبتسامة بس كرمال ماما D:,1,0,1,0
- نفسي ف مفاجأة تخليتي منشكح انشكاح منشكحهوش منشكح في تاريخ المنشكحين. \nاو اى حاجه تفك عنى شويه 😂😂,1,0,0,0
يمكن لسا ماوصلتوا لمرحلة القنوط أنا وصلت مافيها شيء عادي زي الحياة العادية .,0,1,1,0
لازم الواحد يشكر ربنا ع نعمه الستر اللي عايشين بيها دي ويدعي ان يريح باله ويجبر بخاطره ويحفظ سره و يديم رضاه علينا دايما ويقربنا ليه,1,0,0,0
تنهيدة صبر داخلها ألف كلمه وألف فقد وألف حاجه م تنوصف 💓,0,1,1,0
تعبت من محاولات النوم الفاشله 💔 #معاناة,0,1,1,0
اتعصبت ع الموبايل رميته ع المكتب راحت الاسكرينه الازاز اللي ب 10 جنيه اللي مركبها من اسبوعين اتشرخت\nلازم اكبح جموح غضبي عن كده شوية,0,0,1,0
اشعر بخيبة أمل نوعا ما يومي لم يكن جيد بما يكفي,0,1,1,0
@nadinenjeim تيم ونادين ثنائي جميل ، وحلقه مليئة بالإثارة والتشويق ، كتير تحمسنا💗,1,0,0,0
١- اعرفك من زمان بس مش لينا تعامل مع بعض اوي بس بحب ضحكتك ودمك خفيف وبتحب الهزار وروحك حلوة وربنا معاك السنة ديه وتجيب مجموع وتفرح اهلك♥️,1,0,0,0
﴿فإن مع العسر يسرا﴾ توجد #سعادةفي نهاية كل حزن توجد راحة بعد كل تعب يوجد نور بعد كل ظلام يوجد فرح بعد كل الم توجد اشياء جميلة دائما 💜 🙏,1,0,0,0
صاحبي اللي صاحي 24ساعة في اي وقت بكلمه ... صاحبي اللي اقدر اعبر معاه عن غضبي منه وهو يستوعب ان ده نوع من العشم والمحبة :)❤,1,0,0,0
يارتني قبل ما اعمل كده كنت رجعت ليك😡,0,1,1,0
شخص استغنى  عنك لاترجع له، شخص حسسك إنك شي زايد بحياته؟ حسسه إنه ماكان شي أصلاً ،شفايدتهم بحياتك لما تكون غاضبهم يكونون معاك،طز فيهم.,0,0,1,0
في #يوم #عيدك يا #وطني كم انا #مبسوط كم انا #فرح بان #الاردن بلدي وان عبد الله #مليكي حمى الاردن وجلالة #سيدنا #الغالي #استقلالنا_فخرنا,1,0,0,0
سياخذ الجميع نصيبه في هذه الدنيا سعادة او حزن لن يفوتك شي كتبه الله لك فارضى بما كتبه الله وقل الحمدلله على كل شي 🌺,1,0,0,0
أبي قد تركتني وحيد في الدنيا قد تركتني أحتاج لغيرك قد تركتني أبكي الليالي قد تركت قلبي يتقطع شوقا للقياك ربي يرحمك يااحن اب بدنيا,0,0,1,0
الصدقة أمان من الخوف يوم الفزع الأكبر وعدم الحزن على ما فات وسبب لمغفرة الذنوب وتكفير السيئات,1,0,0,0
#علاقتك_مع_الجوال للأسف علاقه قويه لا أكاد اتركه الا وقت النوم او الصلاة فقط #محزن هذا التمسك بالجوال وغير راضي عن نفسي بس وش أسوي :(,0,0,1,0
(4) وقعو مع لاعب ولما عادالاعب الى نادية قامو بدفع مبلغ واجبرو وكيلة ان يوقع ويغير كلامة لمصلحة قضيتهم ضد الاعب ايضا ترهيب #فاحت_ريحتهم 😷,0,1,0,0
أن المراهق كثيرا ما يجد نفسه مضطرا الى كتم إنفعالاته حتى لا يتعرض إلى لوم الآخرين له فينسحب وينطوي على نفسه ويلوذ بأحزانه ويبتعد عن الناس,0,1,1,0
ارتفاع حصيلة القتلى الي 5 اشخاص في شجار عائلة العطاونة بحي الزيتون لا حول ولا قوة الا بالله 😩 ليلة ي لطيف غبرة عليهم ربنا يرحمهم ✋,0,0,1,0
انا هاصبر معاك على اي حاجه👐🏻\nبس تكون اخرة صبري #حضنك😍,1,0,0,0
انا بتمنى كل اليوم يبقى زي وقت الفجر 😢 ❤ كله سلام و راحه و اطمئنان 💓 💓,1,0,0,0
@khalafz1 ي خلف كيف عرفنا الفضائيين.... اكيد معضمنا لو مو كلنا عرفنا الفضائيين من الرسوم المتحركة \nماتلاحضون شيء غريب؟,0,1,0,1
التويتر عندي يحتاج ادخل اللابتوب عشان يضبط وهذا شي محزني 💔,0,0,1,0
جيش التبولة اللبناني سيقوم بعملية مدروسة في جرود عرسال \n\nخبر يدعو للضحك 😃,0,1,0,0
من شدة الاستياء مش عارفة أنام و هذه أعلى درجات البؤس لو تعلمون .,0,1,1,0
شعور يوجع لما تخاف تخسر شخص وانت اساسا ماتعرف إذا انت باقي داخله ولا انتهيت 💔 💔 #الشوق #صباح_الخير #اشتقت لك #بخاطري_فوضه_مشاعر,0,0,1,0
الان ابتسم مسائي ورقصت بالنشوة اعضائي وتوارى الصمت امامك وامطر الحبر بانشائي فليتك لو كنتي ارضي او جئتي فوقي كسمائي,1,0,0,0
انا لو جبت عشره معايا هلعب احسن من المناخب ميت مره يا رب صبرنا عالمنتخب ال...😠😠😠😠😠,0,1,0,0
ومعرفش ليه انا كنت ببكي يوم فراقنا\nوكإن حاجة كبيرة ضاعت يومها مني\nيمكن عشان انا كنت شايفك حاجة غالية\nوبدأت اشوفك صح لما بعدت عني ...,0,0,1,0
#جرح_نورت_تويتر_بطلتك ⁧#دعواتكم_لاخو_دف_بالشفا⁩ دعم احساس __qq,1,0,0,0
@YSalfaisal شدخله الزق يفطر او لا بينه وبين ربه ويمكن مو مسلم العامل الله يكسر يدينه ويسلط عليه اقوى خلقه,0,1,1,0
ست نوران بيه هانم 😂 كل سنة وانتى طيبة يا حنينة يا ام قلب طيب والف الف مبروك 😂 ❤ وعيد ميلاد يبقى من اسعد اعياد ميلادك الجاية ❤ 🎂 🎈,1,0,0,0
لما اشوف أشخاص عاشوا حياة اسوء من حياتي، أكره نفسي بجد لأني اعيش أفضل و مع ذلك بدون أي حق اسب و اتذمر من حياتي!! 😭,0,1,1,0
اخوي: *يصرخ على امي يسبها يزفها*\nامي: ميخالف مضغوط ما عليه طيب اهوا\nانا: خلاص يما\nامي: ما عرفت اربيج يا بنت الكلب انا اوريج والله لا اعلمج ي,0,1,1,0
